,cidade_origem,sg_origem,cidade_destino,sg_destino,data,voos
16483,PORTO SEGURO,SBPS,GOIÂNIA,SBGO,14/10/2019,1
16484,PORTO SEGURO,SBPS,GOIÂNIA,SBGO,19/10/2019,1
16485,PORTO SEGURO,SBPS,GOIÂNIA,SBGO,21/10/2019,1
16486,PORTO SEGURO,SBPS,GOIÂNIA,SBGO,26/10/2019,1
16487,PORTO SEGURO,SBPS,GOIÂNIA,SBGO,28/10/2019,1
16488,PORTO SEGURO,SBPS,GUARULHOS,SBGR,01/10/2019,4
16489,PORTO SEGURO,SBPS,GUARULHOS,SBGR,02/10/2019,4
16490,PORTO SEGURO,SBPS,GUARULHOS,SBGR,03/10/2019,4
16491,PORTO SEGURO,SBPS,GUARULHOS,SBGR,04/10/2019,4
16492,PORTO SEGURO,SBPS,GUARULHOS,SBGR,05/10/2019,13
16493,PORTO SEGURO,SBPS,GUARULHOS,SBGR,06/10/2019,12
16494,PORTO SEGURO,SBPS,GUARULHOS,SBGR,07/10/2019,4
16495,PORTO SEGURO,SBPS,GUARULHOS,SBGR,08/10/2019,4
16496,PORTO SEGURO,SBPS,GUARULHOS,SBGR,09/10/2019,4
16497,PORTO SEGURO,SBPS,GUARULHOS,SBGR,10/10/2019,4
16498,PORTO SEGURO,SBPS,GUARULHOS,SBGR,11/10/2019,5
16499,PORTO SEGURO,SBPS,GUARULHOS,SBGR,12/10/2019,10
16500,PORTO SEGURO,SBPS,GUARULHOS,SBGR,13/10/2019,14
16501,PORTO SEGURO,SBPS,GUARULHOS,SBGR,14/10/2019,5
16502,PORTO SEGURO,SBPS,GUARULHOS,SBGR,15/10/2019,4
16503,PORTO SEGURO,SBPS,GUARULHOS,SBGR,16/10/2019,7
16504,PORTO SEGURO,SBPS,GUARULHOS,SBGR,17/10/2019,3
16505,PORTO SEGURO,SBPS,GUARULHOS,SBGR,18/10/2019,5
16506,PORTO SEGURO,SBPS,GUARULHOS,SBGR,19/10/2019,7
16507,PORTO SEGURO,SBPS,GUARULHOS,SBGR,20/10/2019,6
16508,PORTO SEGURO,SBPS,GUARULHOS,SBGR,21/10/2019,5
16509,PORTO SEGURO,SBPS,GUARULHOS,SBGR,22/10/2019,4
16510,PORTO SEGURO,SBPS,GUARULHOS,SBGR,23/10/2019,4
16511,PORTO SEGURO,SBPS,GUARULHOS,SBGR,24/10/2019,4
16512,PORTO SEGURO,SBPS,GUARULHOS,SBGR,25/10/2019,4
16513,PORTO SEGURO,SBPS,GUARULHOS,SBGR,26/10/2019,5
16514,PORTO SEGURO,SBPS,GUARULHOS,SBGR,27/10/2019,7
16515,PORTO SEGURO,SBPS,GUARULHOS,SBGR,28/10/2019,5
16516,PORTO SEGURO,SBPS,GUARULHOS,SBGR,29/10/2019,5
16517,PORTO SEGURO,SBPS,GUARULHOS,SBGR,30/10/2019,5
16518,PORTO SEGURO,SBPS,GUARULHOS,SBGR,31/10/2019,5
16519,PORTO SEGURO,SBPS,MARINGÁ,SBMG,16/10/2019,2
16520,PORTO SEGURO,SBPS,MARINGÁ,SBMG,17/10/2019,1
16521,PORTO SEGURO,SBPS,PORTO ALEGRE,SBPA,05/10/2019,1
16522,PORTO SEGURO,SBPS,PORTO ALEGRE,SBPA,06/10/2019,1
16523,PORTO SEGURO,SBPS,PORTO ALEGRE,SBPA,12/10/2019,1
16524,PORTO SEGURO,SBPS,PORTO ALEGRE,SBPA,13/10/2019,1
16525,PORTO SEGURO,SBPS,PORTO ALEGRE,SBPA,19/10/2019,1
16526,PORTO SEGURO,SBPS,PORTO ALEGRE,SBPA,20/10/2019,1
16527,PORTO SEGURO,SBPS,PORTO ALEGRE,SBPA,26/10/2019,1
16528,PORTO SEGURO,SBPS,PORTO ALEGRE,SBPA,27/10/2019,1
16529,PORTO SEGURO,SBPS,PORTO SEGURO,SBPS,08/10/2019,1
16530,PORTO SEGURO,SBPS,PRESIDENTE PRUDENTE,SBDN,05/10/2019,1
16531,PORTO SEGURO,SBPS,PRESIDENTE PRUDENTE,SBDN,12/10/2019,1
16532,PORTO SEGURO,SBPS,PRESIDENTE PRUDENTE,SBDN,19/10/2019,1
16533,PORTO SEGURO,SBPS,PRESIDENTE PRUDENTE,SBDN,26/10/2019,1
16534,PORTO SEGURO,SBPS,RIBEIRÃO PRETO,SBRP,05/10/2019,1
16535,PORTO SEGURO,SBPS,RIBEIRÃO PRETO,SBRP,06/10/2019,1
16536,PORTO SEGURO,SBPS,RIBEIRÃO PRETO,SBRP,12/10/2019,1
16537,PORTO SEGURO,SBPS,RIBEIRÃO PRETO,SBRP,13/10/2019,1
16538,PORTO SEGURO,SBPS,RIBEIRÃO PRETO,SBRP,19/10/2019,1
16539,PORTO SEGURO,SBPS,RIBEIRÃO PRETO,SBRP,20/10/2019,1
16540,PORTO SEGURO,SBPS,RIBEIRÃO PRETO,SBRP,26/10/2019,1
16541,PORTO SEGURO,SBPS,RIBEIRÃO PRETO,SBRP,27/10/2019,1
16542,PORTO SEGURO,SBPS,RIO DE JANEIRO,SBRJ,05/10/2019,1
16543,PORTO SEGURO,SBPS,RIO DE JANEIRO,SBRJ,06/10/2019,1
16544,PORTO SEGURO,SBPS,RIO DE JANEIRO,SBRJ,12/10/2019,1
16545,PORTO SEGURO,SBPS,RIO DE JANEIRO,SBRJ,13/10/2019,1
16546,PORTO SEGURO,SBPS,RIO DE JANEIRO,SBRJ,19/10/2019,1
16547,PORTO SEGURO,SBPS,RIO DE JANEIRO,SBRJ,20/10/2019,1
16548,PORTO SEGURO,SBPS,RIO DE JANEIRO,SBRJ,26/10/2019,1
16549,PORTO SEGURO,SBPS,SALVADOR,SBSV,01/10/2019,1
16550,PORTO SEGURO,SBPS,SALVADOR,SBSV,02/10/2019,2
16551,PORTO SEGURO,SBPS,SALVADOR,SBSV,03/10/2019,1
16552,PORTO SEGURO,SBPS,SALVADOR,SBSV,04/10/2019,2
16553,PORTO SEGURO,SBPS,SALVADOR,SBSV,05/10/2019,1
16554,PORTO SEGURO,SBPS,SALVADOR,SBSV,06/10/2019,1
16555,PORTO SEGURO,SBPS,SALVADOR,SBSV,07/10/2019,1
16556,PORTO SEGURO,SBPS,SALVADOR,SBSV,08/10/2019,1
16557,PORTO SEGURO,SBPS,SALVADOR,SBSV,09/10/2019,2
16558,PORTO SEGURO,SBPS,SALVADOR,SBSV,10/10/2019,1
16559,PORTO SEGURO,SBPS,SALVADOR,SBSV,11/10/2019,1
16560,PORTO SEGURO,SBPS,SALVADOR,SBSV,12/10/2019,1
16561,PORTO SEGURO,SBPS,SALVADOR,SBSV,13/10/2019,1
16562,PORTO SEGURO,SBPS,SALVADOR,SBSV,14/10/2019,1
16563,PORTO SEGURO,SBPS,SALVADOR,SBSV,15/10/2019,1
16564,PORTO SEGURO,SBPS,SALVADOR,SBSV,16/10/2019,2
16565,PORTO SEGURO,SBPS,SALVADOR,SBSV,17/10/2019,1
16566,PORTO SEGURO,SBPS,SALVADOR,SBSV,18/10/2019,1
16567,PORTO SEGURO,SBPS,SALVADOR,SBSV,19/10/2019,1
16568,PORTO SEGURO,SBPS,SALVADOR,SBSV,20/10/2019,1
16569,PORTO SEGURO,SBPS,SALVADOR,SBSV,21/10/2019,2
16570,PORTO SEGURO,SBPS,SALVADOR,SBSV,22/10/2019,1
16571,PORTO SEGURO,SBPS,SALVADOR,SBSV,23/10/2019,2
16572,PORTO SEGURO,SBPS,SALVADOR,SBSV,24/10/2019,1
16573,PORTO SEGURO,SBPS,SALVADOR,SBSV,25/10/2019,1
16574,PORTO SEGURO,SBPS,SALVADOR,SBSV,26/10/2019,1
16575,PORTO SEGURO,SBPS,SALVADOR,SBSV,27/10/2019,1
16576,PORTO SEGURO,SBPS,SALVADOR,SBSV,28/10/2019,1
16577,PORTO SEGURO,SBPS,SALVADOR,SBSV,29/10/2019,1
16578,PORTO SEGURO,SBPS,SALVADOR,SBSV,30/10/2019,2
16579,PORTO SEGURO,SBPS,SALVADOR,SBSV,31/10/2019,1
16580,PORTO SEGURO,SBPS,SÃO JOSÉ DO RIO PRETO,SBSR,05/10/2019,2
16581,PORTO SEGURO,SBPS,SÃO JOSÉ DO RIO PRETO,SBSR,12/10/2019,2
16582,PORTO SEGURO,SBPS,SÃO JOSÉ DO RIO PRETO,SBSR,19/10/2019,2
16583,PORTO SEGURO,SBPS,SÃO JOSÉ DO RIO PRETO,SBSR,26/10/2019,2
16584,PORTO SEGURO,SBPS,SÃO JOSÉ DOS PINHAIS,SBCT,17/10/2019,2
16585,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,01/10/2019,1
16586,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,02/10/2019,1
16587,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,03/10/2019,1
16588,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,04/10/2019,1
16589,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,05/10/2019,5
16590,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,06/10/2019,5
16591,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,07/10/2019,1
16592,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,08/10/2019,1
16593,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,09/10/2019,1
16594,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,10/10/2019,1
16595,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,11/10/2019,1
16596,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,12/10/2019,3
16597,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,13/10/2019,3
16598,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,14/10/2019,1
16599,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,15/10/2019,1
16600,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,16/10/2019,1
16601,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,17/10/2019,1
16602,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,18/10/2019,1
16603,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,19/10/2019,3
16604,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,20/10/2019,2
16605,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,21/10/2019,1
16606,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,22/10/2019,1
16607,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,23/10/2019,1
16608,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,24/10/2019,1
16609,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,25/10/2019,1
16610,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,26/10/2019,3
16611,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,27/10/2019,2
16612,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,28/10/2019,1
16613,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,29/10/2019,1
16614,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,30/10/2019,1
16615,PORTO SEGURO,SBPS,SÃO PAULO,SBSP,31/10/2019,1
16616,PORTO SEGURO,SBPS,UBERLÂNDIA,SBUL,05/10/2019,2
16617,PORTO SEGURO,SBPS,UBERLÂNDIA,SBUL,12/10/2019,2
16618,PORTO SEGURO,SBPS,UBERLÂNDIA,SBUL,19/10/2019,2
16619,PORTO SEGURO,SBPS,UBERLÂNDIA,SBUL,26/10/2019,2
16620,PORTO VELHO,SBPV,BRASÍLIA,SBBR,01/10/2019,2
16621,PORTO VELHO,SBPV,BRASÍLIA,SBBR,02/10/2019,2
16622,PORTO VELHO,SBPV,BRASÍLIA,SBBR,03/10/2019,2
16623,PORTO VELHO,SBPV,BRASÍLIA,SBBR,04/10/2019,2
16624,PORTO VELHO,SBPV,BRASÍLIA,SBBR,05/10/2019,1
16625,PORTO VELHO,SBPV,BRASÍLIA,SBBR,06/10/2019,2
16626,PORTO VELHO,SBPV,BRASÍLIA,SBBR,07/10/2019,2
16627,PORTO VELHO,SBPV,BRASÍLIA,SBBR,08/10/2019,2
16628,PORTO VELHO,SBPV,BRASÍLIA,SBBR,09/10/2019,2
16629,PORTO VELHO,SBPV,BRASÍLIA,SBBR,10/10/2019,2
16630,PORTO VELHO,SBPV,BRASÍLIA,SBBR,11/10/2019,2
16631,PORTO VELHO,SBPV,BRASÍLIA,SBBR,12/10/2019,1
16632,PORTO VELHO,SBPV,BRASÍLIA,SBBR,13/10/2019,2
16633,PORTO VELHO,SBPV,BRASÍLIA,SBBR,14/10/2019,2
16634,PORTO VELHO,SBPV,BRASÍLIA,SBBR,15/10/2019,2
16635,PORTO VELHO,SBPV,BRASÍLIA,SBBR,16/10/2019,2
16636,PORTO VELHO,SBPV,BRASÍLIA,SBBR,17/10/2019,2
16637,PORTO VELHO,SBPV,BRASÍLIA,SBBR,18/10/2019,2
16638,PORTO VELHO,SBPV,BRASÍLIA,SBBR,19/10/2019,1
16639,PORTO VELHO,SBPV,BRASÍLIA,SBBR,20/10/2019,2
16640,PORTO VELHO,SBPV,BRASÍLIA,SBBR,21/10/2019,2
16641,PORTO VELHO,SBPV,BRASÍLIA,SBBR,22/10/2019,2
16642,PORTO VELHO,SBPV,BRASÍLIA,SBBR,23/10/2019,2
16643,PORTO VELHO,SBPV,BRASÍLIA,SBBR,24/10/2019,2
16644,PORTO VELHO,SBPV,BRASÍLIA,SBBR,25/10/2019,2
16645,PORTO VELHO,SBPV,BRASÍLIA,SBBR,26/10/2019,1
16646,PORTO VELHO,SBPV,BRASÍLIA,SBBR,27/10/2019,2
16647,PORTO VELHO,SBPV,BRASÍLIA,SBBR,28/10/2019,2
16648,PORTO VELHO,SBPV,BRASÍLIA,SBBR,29/10/2019,2
16649,PORTO VELHO,SBPV,BRASÍLIA,SBBR,30/10/2019,2
16650,PORTO VELHO,SBPV,BRASÍLIA,SBBR,31/10/2019,2
16651,PORTO VELHO,SBPV,CAMPINAS,SBKP,29/10/2019,1
16652,PORTO VELHO,SBPV,CONFINS,SBCF,01/10/2019,1
16653,PORTO VELHO,SBPV,CONFINS,SBCF,02/10/2019,1
16654,PORTO VELHO,SBPV,CONFINS,SBCF,03/10/2019,1
16655,PORTO VELHO,SBPV,CONFINS,SBCF,04/10/2019,1
16656,PORTO VELHO,SBPV,CONFINS,SBCF,05/10/2019,1
16657,PORTO VELHO,SBPV,CONFINS,SBCF,06/10/2019,1
16658,PORTO VELHO,SBPV,CONFINS,SBCF,07/10/2019,1
16659,PORTO VELHO,SBPV,CONFINS,SBCF,08/10/2019,1
16660,PORTO VELHO,SBPV,CONFINS,SBCF,09/10/2019,1
16661,PORTO VELHO,SBPV,CONFINS,SBCF,10/10/2019,1
16662,PORTO VELHO,SBPV,CONFINS,SBCF,11/10/2019,1
16663,PORTO VELHO,SBPV,CONFINS,SBCF,12/10/2019,1
16664,PORTO VELHO,SBPV,CONFINS,SBCF,13/10/2019,1
16665,PORTO VELHO,SBPV,CONFINS,SBCF,14/10/2019,1
16666,PORTO VELHO,SBPV,CONFINS,SBCF,15/10/2019,1
16667,PORTO VELHO,SBPV,CONFINS,SBCF,16/10/2019,1
16668,PORTO VELHO,SBPV,CONFINS,SBCF,17/10/2019,1
16669,PORTO VELHO,SBPV,CONFINS,SBCF,18/10/2019,1
16670,PORTO VELHO,SBPV,CONFINS,SBCF,19/10/2019,1
16671,PORTO VELHO,SBPV,CONFINS,SBCF,20/10/2019,1
16672,PORTO VELHO,SBPV,CONFINS,SBCF,21/10/2019,1
16673,PORTO VELHO,SBPV,CONFINS,SBCF,22/10/2019,1
16674,PORTO VELHO,SBPV,CONFINS,SBCF,23/10/2019,1
16675,PORTO VELHO,SBPV,CONFINS,SBCF,24/10/2019,1
16676,PORTO VELHO,SBPV,CONFINS,SBCF,25/10/2019,1
16677,PORTO VELHO,SBPV,CONFINS,SBCF,26/10/2019,1
16678,PORTO VELHO,SBPV,CONFINS,SBCF,27/10/2019,1
16679,PORTO VELHO,SBPV,CONFINS,SBCF,28/10/2019,1
16680,PORTO VELHO,SBPV,CONFINS,SBCF,30/10/2019,1
16681,PORTO VELHO,SBPV,CONFINS,SBCF,31/10/2019,1
16682,PORTO VELHO,SBPV,GUARULHOS,SBGR,01/10/2019,1
16683,PORTO VELHO,SBPV,GUARULHOS,SBGR,03/10/2019,1
16684,PORTO VELHO,SBPV,GUARULHOS,SBGR,05/10/2019,1
16685,PORTO VELHO,SBPV,GUARULHOS,SBGR,06/10/2019,1
16686,PORTO VELHO,SBPV,GUARULHOS,SBGR,07/10/2019,1
16687,PORTO VELHO,SBPV,GUARULHOS,SBGR,08/10/2019,1
16688,PORTO VELHO,SBPV,GUARULHOS,SBGR,10/10/2019,1
16689,PORTO VELHO,SBPV,GUARULHOS,SBGR,12/10/2019,1
16690,PORTO VELHO,SBPV,GUARULHOS,SBGR,14/10/2019,1
16691,PORTO VELHO,SBPV,GUARULHOS,SBGR,15/10/2019,1
16692,PORTO VELHO,SBPV,GUARULHOS,SBGR,17/10/2019,1
16693,PORTO VELHO,SBPV,GUARULHOS,SBGR,19/10/2019,1
16694,PORTO VELHO,SBPV,GUARULHOS,SBGR,20/10/2019,1
16695,PORTO VELHO,SBPV,GUARULHOS,SBGR,21/10/2019,1
16696,PORTO VELHO,SBPV,GUARULHOS,SBGR,22/10/2019,1
16697,PORTO VELHO,SBPV,GUARULHOS,SBGR,24/10/2019,1
16698,PORTO VELHO,SBPV,GUARULHOS,SBGR,26/10/2019,1
16699,PORTO VELHO,SBPV,GUARULHOS,SBGR,27/10/2019,1
16700,PORTO VELHO,SBPV,GUARULHOS,SBGR,28/10/2019,1
16701,PORTO VELHO,SBPV,GUARULHOS,SBGR,29/10/2019,1
16702,PORTO VELHO,SBPV,GUARULHOS,SBGR,30/10/2019,1
16703,PORTO VELHO,SBPV,GUARULHOS,SBGR,31/10/2019,1
16704,PORTO VELHO,SBPV,MANAUS,SBEG,01/10/2019,2
16705,PORTO VELHO,SBPV,MANAUS,SBEG,02/10/2019,4
16706,PORTO VELHO,SBPV,MANAUS,SBEG,03/10/2019,3
16707,PORTO VELHO,SBPV,MANAUS,SBEG,04/10/2019,3
16708,PORTO VELHO,SBPV,MANAUS,SBEG,05/10/2019,2
16709,PORTO VELHO,SBPV,MANAUS,SBEG,06/10/2019,1
16710,PORTO VELHO,SBPV,MANAUS,SBEG,07/10/2019,4
16711,PORTO VELHO,SBPV,MANAUS,SBEG,08/10/2019,3
16712,PORTO VELHO,SBPV,MANAUS,SBEG,09/10/2019,3
16713,PORTO VELHO,SBPV,MANAUS,SBEG,10/10/2019,3
16714,PORTO VELHO,SBPV,MANAUS,SBEG,11/10/2019,3
16715,PORTO VELHO,SBPV,MANAUS,SBEG,12/10/2019,2
16716,PORTO VELHO,SBPV,MANAUS,SBEG,13/10/2019,1
16717,PORTO VELHO,SBPV,MANAUS,SBEG,14/10/2019,4
16718,PORTO VELHO,SBPV,MANAUS,SBEG,15/10/2019,3
16719,PORTO VELHO,SBPV,MANAUS,SBEG,16/10/2019,3
16720,PORTO VELHO,SBPV,MANAUS,SBEG,17/10/2019,3
16721,PORTO VELHO,SBPV,MANAUS,SBEG,18/10/2019,3
16722,PORTO VELHO,SBPV,MANAUS,SBEG,19/10/2019,2
16723,PORTO VELHO,SBPV,MANAUS,SBEG,20/10/2019,1
16724,PORTO VELHO,SBPV,MANAUS,SBEG,21/10/2019,3
16725,PORTO VELHO,SBPV,MANAUS,SBEG,22/10/2019,3
16726,PORTO VELHO,SBPV,MANAUS,SBEG,23/10/2019,3
16727,PORTO VELHO,SBPV,MANAUS,SBEG,24/10/2019,3
16728,PORTO VELHO,SBPV,MANAUS,SBEG,25/10/2019,3
16729,PORTO VELHO,SBPV,MANAUS,SBEG,26/10/2019,2
16730,PORTO VELHO,SBPV,MANAUS,SBEG,27/10/2019,1
16731,PORTO VELHO,SBPV,MANAUS,SBEG,28/10/2019,4
16732,PORTO VELHO,SBPV,MANAUS,SBEG,29/10/2019,2
16733,PORTO VELHO,SBPV,MANAUS,SBEG,30/10/2019,3
16734,PORTO VELHO,SBPV,MANAUS,SBEG,31/10/2019,3
16735,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,01/10/2019,1
16736,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,02/10/2019,1
16737,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,03/10/2019,1
16738,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,04/10/2019,1
16739,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,05/10/2019,1
16740,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,06/10/2019,1
16741,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,07/10/2019,1
16742,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,08/10/2019,1
16743,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,09/10/2019,1
16744,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,10/10/2019,1
16745,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,11/10/2019,1
16746,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,12/10/2019,1
16747,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,13/10/2019,1
16748,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,14/10/2019,1
16749,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,15/10/2019,1
16750,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,16/10/2019,1
16751,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,17/10/2019,1
16752,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,18/10/2019,1
16753,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,19/10/2019,1
16754,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,20/10/2019,1
16755,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,21/10/2019,1
16756,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,22/10/2019,1
16757,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,23/10/2019,1
16758,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,24/10/2019,1
16759,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,25/10/2019,1
16760,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,26/10/2019,1
16761,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,27/10/2019,1
16762,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,28/10/2019,1
16763,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,29/10/2019,1
16764,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,30/10/2019,1
16765,PORTO VELHO,SBPV,VÁRZEA GRANDE,SBCY,31/10/2019,1
16766,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,01/10/2019,3
16767,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,02/10/2019,3
16768,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,03/10/2019,3
16769,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,04/10/2019,3
16770,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,05/10/2019,2
16771,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,06/10/2019,2
16772,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,07/10/2019,3
16773,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,08/10/2019,3
16774,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,09/10/2019,3
16775,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,10/10/2019,3
16776,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,11/10/2019,3
16777,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,12/10/2019,2
16778,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,13/10/2019,2
16779,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,14/10/2019,3
16780,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,15/10/2019,3
16781,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,16/10/2019,3
16782,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,17/10/2019,3
16783,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,18/10/2019,3
16784,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,19/10/2019,2
16785,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,20/10/2019,2
16786,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,21/10/2019,4
16787,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,22/10/2019,4
16788,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,23/10/2019,3
16789,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,24/10/2019,3
16790,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,25/10/2019,3
16791,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,26/10/2019,2
16792,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,27/10/2019,1
16793,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,28/10/2019,2
16794,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,29/10/2019,2
16795,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,30/10/2019,2
16796,PRESIDENTE PRUDENTE,SBDN,CAMPINAS,SBKP,31/10/2019,3
16797,PRESIDENTE PRUDENTE,SBDN,CASCAVEL,SBCA,28/10/2019,1
16798,PRESIDENTE PRUDENTE,SBDN,LONDRINA,SBLO,21/10/2019,1
16799,PRESIDENTE PRUDENTE,SBDN,PORTO SEGURO,SBPS,05/10/2019,1
16800,PRESIDENTE PRUDENTE,SBDN,PORTO SEGURO,SBPS,12/10/2019,1
16801,PRESIDENTE PRUDENTE,SBDN,PORTO SEGURO,SBPS,19/10/2019,1
16802,PRESIDENTE PRUDENTE,SBDN,PORTO SEGURO,SBPS,26/10/2019,1
16803,PRESIDENTE PRUDENTE,SBDN,PRESIDENTE PRUDENTE,SBDN,04/10/2019,1
16804,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,01/10/2019,2
16805,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,02/10/2019,2
16806,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,03/10/2019,1
16807,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,04/10/2019,1
16808,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,05/10/2019,2
16809,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,06/10/2019,1
16810,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,07/10/2019,2
16811,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,08/10/2019,2
16812,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,09/10/2019,2
16813,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,10/10/2019,2
16814,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,11/10/2019,2
16815,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,12/10/2019,2
16816,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,13/10/2019,1
16817,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,14/10/2019,2
16818,PRESIDENTE PRUDENTE,SBDN,SÃO PAULO,SBSP,15/10/2019,2
